participant_id	6_target	8_target
sub-NDARGC559LN8	TRUE	FALSE
sub-NDARGD414HBX	TRUE	FALSE
sub-NDARGK442YHH	FALSE	TRUE
sub-NDARGM439FZD	FALSE	TRUE
sub-NDARGM616DJC	TRUE	FALSE
sub-NDARGN721GKT	FALSE	TRUE
sub-NDARGP132PYA	FALSE	TRUE
sub-NDARGP984YLN	FALSE	FALSE
sub-NDARGT634DUJ	FALSE	TRUE
sub-NDARGU182ELW	FALSE	TRUE
sub-NDARGU271CPG	FALSE	TRUE
sub-NDARGW249GEJ	FALSE	TRUE
sub-NDARGY959RN8	FALSE	TRUE
sub-NDARHC661KGK	FALSE	FALSE
sub-NDARHC814ZZL	FALSE	TRUE
sub-NDARHE283KZN	TRUE	FALSE
sub-NDARHG260BM9	TRUE	FALSE
sub-NDARHH127PCL	FALSE	FALSE
sub-NDARHH654ZF9	FALSE	TRUE
sub-NDARHH819LH3	FALSE	TRUE
sub-NDARHJ318KZA	TRUE	FALSE
sub-NDARHL684WYU	FALSE	FALSE
sub-NDARHL822EJK	FALSE	TRUE
sub-NDARHM611GDR	FALSE	TRUE
sub-NDARHN078CDT	FALSE	TRUE
sub-NDARHN224TPA	TRUE	FALSE
sub-NDARHP705RFA	FALSE	TRUE
sub-NDARHP841RMR	FALSE	TRUE
sub-NDARHZ413DZL	FALSE	TRUE
sub-NDARHZ476MJP	FALSE	TRUE
sub-NDARHZ814MHQ	FALSE	TRUE
sub-NDARJD235KZA	FALSE	FALSE
sub-NDARJE070PLA	TRUE	FALSE
sub-NDARJG494YDY	FALSE	TRUE
sub-NDARJG738WY6	FALSE	TRUE
sub-NDARJJ512AYJ	TRUE	FALSE
sub-NDARJJ638NAC	FALSE	TRUE
sub-NDARJN928UPY	FALSE	TRUE
sub-NDARJR473HXT	FALSE	TRUE
sub-NDARJT064LRE	FALSE	TRUE
sub-NDARJT172UE0	TRUE	FALSE
sub-NDARJV225EYT	TRUE	FALSE
sub-NDARJV411EH6	FALSE	TRUE
sub-NDARKC220LZG	TRUE	FALSE
sub-NDARKE358TFU	TRUE	FALSE
sub-NDARKE456BVQ	FALSE	TRUE
sub-NDARKF704MKL	FALSE	TRUE
sub-NDARKF779EK2	FALSE	TRUE
sub-NDARKH171DG8	FALSE	TRUE
sub-NDARKH291KRE	FALSE	TRUE
sub-NDARKJ871YD6	TRUE	FALSE
sub-NDARKK774VP5	FALSE	TRUE
sub-NDARKM568HJK	TRUE	FALSE
sub-NDARKN477EBH	FALSE	TRUE
sub-NDARKP414AZ5	FALSE	TRUE
sub-NDARKT312RUD	FALSE	TRUE
sub-NDARKV800DTW	FALSE	TRUE
sub-NDARKW565ZT9	TRUE	FALSE
sub-NDARKX265YX7	FALSE	FALSE
sub-NDARKZ031NJZ	FALSE	TRUE
sub-NDARKZ198TAA	TRUE	FALSE
sub-NDARLA998XAC	TRUE	FALSE
sub-NDARLD287MLP	FALSE	TRUE
sub-NDARLF484WJL	FALSE	TRUE
sub-NDARLG918MG8	FALSE	TRUE
sub-NDARLG987WB0	FALSE	TRUE
sub-NDARLH263KCL	TRUE	FALSE
sub-NDARLJ280UCN	TRUE	FALSE
sub-NDARLJ970DEY	FALSE	TRUE
sub-NDARLL894HC3	FALSE	FALSE
sub-NDARLN550RM6	FALSE	FALSE
sub-NDARLR039GJL	FALSE	TRUE
sub-NDARLR083PKF	FALSE	TRUE
sub-NDARLT365LHK	FALSE	TRUE
sub-NDARLV252DY2	FALSE	TRUE
sub-NDARLV812JXX	FALSE	TRUE
sub-NDARLY872ZXA	FALSE	FALSE
sub-NDARLZ007NHG	TRUE	FALSE
sub-NDARMA390CHB	FALSE	TRUE
sub-NDARMC481AWW	FALSE	TRUE
sub-NDARMC950EUL	FALSE	TRUE
sub-NDARMD134JRU	FALSE	FALSE
sub-NDARMD638CM6	FALSE	FALSE
sub-NDARME573TRB	FALSE	FALSE
sub-NDARME689TAF	FALSE	FALSE
sub-NDARME724FJE	TRUE	FALSE
sub-NDARME789TD2	FALSE	FALSE
sub-NDARMG239GUV	TRUE	FALSE
sub-NDARMG405RZK	TRUE	FALSE
sub-NDARMG675JB4	FALSE	TRUE
sub-NDARMG741FDL	TRUE	FALSE
sub-NDARMM431GVE	FALSE	FALSE
sub-NDARMN415AXR	TRUE	FALSE
sub-NDARMN695VFH	FALSE	TRUE
sub-NDARMT939UCK	FALSE	FALSE
sub-NDARMU791UN7	TRUE	FALSE
sub-NDARMV189NXG	FALSE	TRUE
sub-NDARMW445NBC	TRUE	FALSE
sub-NDARMW473LL1	TRUE	FALSE
sub-NDARMW551YA0	FALSE	TRUE
sub-NDARMW863HW5	FALSE	TRUE
sub-NDARMX277VHC	FALSE	TRUE
sub-NDARMX328VWC	FALSE	TRUE
sub-NDARMZ790VHM	TRUE	FALSE
sub-NDARNA004AGP	FALSE	FALSE
sub-NDARNA660PPK	FALSE	FALSE
sub-NDARNB427ARE	FALSE	TRUE
sub-NDARNC374XEL	FALSE	TRUE
sub-NDARNE800DCT	FALSE	TRUE
sub-NDARNG108PFB	FALSE	TRUE
sub-NDARNG968RB9	TRUE	FALSE
sub-NDARNH110NV6	TRUE	FALSE
sub-NDARNK064DXY	FALSE	FALSE
sub-NDARNN142WYB	TRUE	FALSE
sub-NDARNN624AMU	FALSE	TRUE
sub-NDARNP423EJQ	TRUE	FALSE
sub-NDARNP643KZH	FALSE	TRUE
sub-NDARNP812WAQ	TRUE	FALSE
sub-NDARNV124WR8	TRUE	FALSE
sub-NDARNV375KEK	TRUE	FALSE
sub-NDARNV694EMG	FALSE	TRUE
sub-NDARNY205RK8	FALSE	TRUE
sub-NDARNY894TH7	FALSE	FALSE
sub-NDARNZ043VH0	FALSE	TRUE
sub-NDARNZ141GNH	FALSE	TRUE
sub-NDARPC931KR1	TRUE	FALSE
sub-NDARPF395NV5	FALSE	TRUE
sub-NDARPF682GDC	FALSE	TRUE
sub-NDARPF988BBV	TRUE	FALSE
sub-NDARPG082MTJ	TRUE	FALSE
sub-NDARPG874CMG	TRUE	FALSE
sub-NDARPH022TRY	FALSE	TRUE
sub-NDARPJ151ERK	FALSE	TRUE
sub-NDARPK223WVZ	TRUE	FALSE
sub-NDARPL479LHN	TRUE	FALSE
sub-NDARPL501ZUU	FALSE	TRUE
sub-NDARPN886HH9	FALSE	TRUE
sub-NDARPP150TNR	FALSE	TRUE
sub-NDARPT777FDA	FALSE	FALSE
sub-NDARPV595RWB	TRUE	FALSE
sub-NDARPY478YM0	FALSE	TRUE
sub-NDARPZ020AH8	FALSE	FALSE
sub-NDARPZ720WKW	FALSE	TRUE
sub-NDARPZ973RK0	FALSE	FALSE
sub-NDARRA383KVQ	TRUE	FALSE
sub-NDARRF415CBE	TRUE	FALSE
sub-NDARRG536CVP	FALSE	TRUE
sub-NDARRJ130PV7	TRUE	FALSE
sub-NDARRK135YAZ	FALSE	TRUE
sub-NDARRK163VY8	FALSE	TRUE
sub-NDARRP008LJ6	TRUE	FALSE
sub-NDARRP614EBU	FALSE	TRUE
sub-NDARRP801AX1	FALSE	TRUE
sub-NDARRU499DP2	FALSE	TRUE
sub-NDARRV097NU1	TRUE	FALSE
sub-NDARRW141HUT	FALSE	TRUE
sub-NDARRY807MXC	FALSE	TRUE
sub-NDARRZ356HET	FALSE	TRUE
sub-NDARTD624AF9	FALSE	TRUE
sub-NDARTE159EC4	FALSE	TRUE
sub-NDARTE432ZRH	FALSE	TRUE
sub-NDARTG681ZDV	FALSE	TRUE
sub-NDARTK056HL3	FALSE	FALSE
sub-NDARTK507RJW	FALSE	FALSE
sub-NDARTL667CCG	TRUE	FALSE
sub-NDARTN365HEV	FALSE	FALSE
sub-NDARTN712UJK	FALSE	TRUE
sub-NDARTR175UDC	FALSE	TRUE
sub-NDARTT667RKQ	FALSE	TRUE
sub-NDARTV222FA9	TRUE	FALSE
sub-NDARTW456RAG	FALSE	TRUE
sub-NDARTW501ZKN	TRUE	FALSE
sub-NDARTX575YBU	TRUE	FALSE
sub-NDARTY010EYP	FALSE	TRUE
sub-NDARTY533VXQ	FALSE	TRUE
sub-NDARUB495UD1	TRUE	FALSE
sub-NDARUC144FN6	TRUE	FALSE
sub-NDARUC356FCD	FALSE	TRUE
sub-NDARUC591FWN	TRUE	FALSE
sub-NDARUF236HM7	TRUE	FALSE
sub-NDARUF540ZJ1	FALSE	TRUE
sub-NDARUJ182TDW	FALSE	TRUE
sub-NDARUJ292JXV	FALSE	TRUE
sub-NDARUK658FMU	FALSE	TRUE
sub-NDARUR009YJM	TRUE	FALSE
sub-NDARUR126CFH	FALSE	TRUE
sub-NDARUU801VFA	FALSE	TRUE
sub-NDARUU991VRE	FALSE	TRUE
sub-NDARUY379PT5	FALSE	TRUE
sub-NDARUY818JG8	FALSE	TRUE
sub-NDARUZ345THD	FALSE	TRUE
sub-NDARVB819ENX	FALSE	TRUE
sub-NDARVB897AH1	FALSE	TRUE
sub-NDARVC140PKY	FALSE	TRUE
sub-NDARVC305AC6	FALSE	TRUE
sub-NDARVC821LP9	FALSE	TRUE
sub-NDARVC956HHP	FALSE	FALSE
sub-NDARVF039ZLX	FALSE	TRUE
sub-NDARVF786FUU	TRUE	FALSE
sub-NDARVG127VW5	FALSE	TRUE
sub-NDARVJ072EHU	FALSE	TRUE
sub-NDARVJ468UZC	FALSE	TRUE
sub-NDARVK922KE5	FALSE	TRUE
sub-NDARVL697YGK	FALSE	TRUE
sub-NDARVN629CRD	FALSE	TRUE
sub-NDARVN892TCF	TRUE	FALSE
sub-NDARVX111CNA	FALSE	TRUE
sub-NDARVX185WX2	TRUE	FALSE
sub-NDARVY564LFB	FALSE	FALSE
sub-NDARVZ078KTW	FALSE	FALSE
sub-NDARWA102TY7	TRUE	FALSE
sub-NDARWC426HEA	FALSE	TRUE
sub-NDARWC427JB2	FALSE	TRUE
sub-NDARWE717DEU	FALSE	FALSE
sub-NDARWE908KF8	TRUE	FALSE
sub-NDARWF259RB2	TRUE	FALSE
sub-NDARWG200CUE	TRUE	FALSE
sub-NDARWJ321WKG	TRUE	FALSE
sub-NDARWK051GG4	FALSE	TRUE
sub-NDARWK626PFY	FALSE	TRUE
sub-NDARWN169DHY	FALSE	TRUE
sub-NDARWP817CVB	FALSE	TRUE
sub-NDARWR509KGZ	FALSE	TRUE
sub-NDARWR628EFJ	FALSE	TRUE
sub-NDARWU381EF7	FALSE	TRUE
sub-NDARWU876CWH	FALSE	TRUE
sub-NDARWU936JGG	FALSE	FALSE
sub-NDARXB286YBR	TRUE	FALSE
sub-NDARXC828NXQ	FALSE	FALSE
sub-NDARXE132BTC	TRUE	FALSE
sub-NDARXE242KMQ	TRUE	FALSE
sub-NDARXE854EDK	FALSE	TRUE
sub-NDARXF890FLA	FALSE	TRUE
sub-NDARXG710BVQ	FALSE	TRUE
sub-NDARXG799KWJ	TRUE	FALSE
sub-NDARXG995EV6	TRUE	FALSE
sub-NDARXH140YZ0	FALSE	TRUE
sub-NDARXH529MTX	FALSE	TRUE
sub-NDARXH654EPQ	FALSE	TRUE
sub-NDARXJ624ZF2	TRUE	FALSE
sub-NDARXK303DDB	FALSE	TRUE
sub-NDARXM200CFE	FALSE	TRUE
sub-NDARXN893UEZ	TRUE	FALSE
sub-NDARXR250LW3	FALSE	TRUE
sub-NDARXR389XA1	TRUE	FALSE
sub-NDARXU376FDN	FALSE	TRUE
sub-NDARXU883NMY	FALSE	TRUE
sub-NDARXU995GAJ	FALSE	TRUE
sub-NDARXW330ZJT	FALSE	TRUE
sub-NDARXY199VDP	FALSE	TRUE
sub-NDARXZ692ULW	FALSE	TRUE
sub-NDARYA776KBK	TRUE	FALSE
sub-NDARYA807PVN	FALSE	FALSE
sub-NDARYA851GL6	TRUE	FALSE
sub-NDARYA952GA1	TRUE	FALSE
sub-NDARYB743WWX	FALSE	TRUE
sub-NDARYD666FL0	FALSE	TRUE
sub-NDARYE822ZTD	FALSE	TRUE
sub-NDARYG331FLY	FALSE	TRUE
sub-NDARYH951HH5	TRUE	FALSE
sub-NDARYN857XMX	FALSE	TRUE
sub-NDARYW514CH2	FALSE	TRUE
sub-NDARYW945PJU	FALSE	TRUE
sub-NDARYZ489EHH	TRUE	FALSE
sub-NDARYZ637LK4	TRUE	FALSE
sub-NDARZB128KCF	FALSE	FALSE
sub-NDARZB517KTU	FALSE	TRUE
sub-NDARZD985LU8	FALSE	TRUE
sub-NDARZE685UJ5	FALSE	TRUE
sub-NDARZF615DC0	TRUE	FALSE
sub-NDARZK745JGG	FALSE	TRUE
sub-NDARZL113CU0	TRUE	FALSE
sub-NDARZL683VNX	FALSE	TRUE
sub-NDARZL799MFW	FALSE	TRUE
sub-NDARZN148PMN	FALSE	TRUE
sub-NDARZN578YDP	FALSE	TRUE
sub-NDARZN914GPB	TRUE	FALSE
sub-NDARZV421TCZ	FALSE	TRUE
sub-NDARZW363UGM	FALSE	TRUE
sub-NDARZW662UK6	FALSE	TRUE
sub-NDARZZ007YMP	FALSE	TRUE
sub-NDARZZ830JM7	FALSE	TRUE
sub-NDARAA306NT2	FALSE	FALSE
sub-NDARAA504CRN	FALSE	FALSE
sub-NDARAA947ZG5	FALSE	TRUE
sub-NDARAB514MAJ	TRUE	FALSE
sub-NDARAB977GFB	TRUE	FALSE
sub-NDARAD571FLB	TRUE	FALSE
sub-NDARAF003VCL	FALSE	TRUE
sub-NDARAG191AE8	FALSE	TRUE
sub-NDARAG610XL4	TRUE	FALSE
sub-NDARAH976BND	FALSE	TRUE
sub-NDARAJ977PRJ	TRUE	FALSE
sub-NDARAM197GFY	FALSE	FALSE
sub-NDARAN524ZK6	FALSE	FALSE
sub-NDARAN934AZL	TRUE	FALSE
sub-NDARAP912JK3	TRUE	FALSE
sub-NDARAR305LXG	TRUE	FALSE
sub-NDARAT709MMX	FALSE	TRUE
sub-NDARAV454VF0	TRUE	FALSE
sub-NDARAY298THW	FALSE	TRUE
sub-NDARBD370RBY	FALSE	FALSE
sub-NDARBJ375VP4	FALSE	TRUE
sub-NDARBL242L4H	FALSE	TRUE
sub-NDARBT436PMT	FALSE	TRUE
sub-NDARBV630BK6	FALSE	TRUE
sub-NDARCA050RZL	TRUE	FALSE
sub-NDARCB504PGG	FALSE	FALSE
sub-NDARCB627KDN	FALSE	TRUE
sub-NDARCC059WTH	FALSE	TRUE
sub-NDARCC101PA9	FALSE	FALSE
sub-NDARCC824FCL	TRUE	FALSE
sub-NDARCJ330NBP	FALSE	FALSE
sub-NDARCM050BN2	TRUE	FALSE
sub-NDARCM953HKD	FALSE	TRUE
sub-NDARCN681CXW	FALSE	TRUE
sub-NDARCR715LEY	TRUE	FALSE
sub-NDARCT889DMB	FALSE	TRUE
sub-NDARCU891YET	FALSE	FALSE
sub-NDARCU919KUL	FALSE	FALSE
sub-NDARCV440TRV	TRUE	FALSE
sub-NDARCV628NRY	TRUE	FALSE
sub-NDARCX505WVX	FALSE	TRUE
sub-NDARDE502TEU	FALSE	TRUE
sub-NDARDF560NND	FALSE	FALSE
sub-NDARDJ204EPU	FALSE	TRUE
sub-NDARDJ544BU5	TRUE	FALSE
sub-NDARDP292DVC	FALSE	TRUE
sub-NDARDP725ZVY	TRUE	FALSE
sub-NDARDU566NUY	FALSE	FALSE
sub-NDARDV648WB5	FALSE	TRUE
sub-NDARDW178AC6	FALSE	TRUE
sub-NDAREB303XDC	FALSE	TRUE
sub-NDAREB953UMY	FALSE	FALSE
sub-NDARED010UML	TRUE	FALSE
sub-NDAREE543HYQ	FALSE	FALSE
sub-NDAREF074ZAQ	FALSE	TRUE
sub-NDAREG013BLG	FALSE	TRUE
sub-NDAREK686WN1	FALSE	FALSE
sub-NDARET558NB3	TRUE	FALSE
sub-NDARET888KD2	TRUE	FALSE
sub-NDAREV372WDG	TRUE	FALSE
sub-NDAREW430AYU	TRUE	FALSE
sub-NDARFB371EMF	TRUE	FALSE
sub-NDARFD069AW7	FALSE	TRUE
sub-NDARFD628UVZ	FALSE	FALSE
sub-NDARFJ988HKR	FALSE	FALSE
sub-NDARFK819TD5	FALSE	TRUE
sub-NDARFM645RH5	FALSE	FALSE
sub-NDARFP243NWY	TRUE	FALSE
sub-NDARFP503KJF	FALSE	TRUE
sub-NDARFP813TL5	TRUE	FALSE
sub-NDARFR873KZX	FALSE	TRUE
sub-NDARFV725DEQ	TRUE	FALSE
sub-NDARFV725LGA	FALSE	FALSE
sub-NDARFW100ZXX	FALSE	FALSE
sub-NDARFW506ZZ0	FALSE	TRUE
sub-NDARFW669WJ9	FALSE	FALSE
sub-NDARFY525TL2	FALSE	TRUE
sub-NDARGB060TAM	FALSE	TRUE
sub-NDARGC124PAW	FALSE	TRUE
sub-NDARGC255BUN	FALSE	TRUE
sub-NDARGK253TTG	FALSE	FALSE
sub-NDARGM258RZU	FALSE	TRUE
sub-NDARGM421YWQ	FALSE	TRUE
sub-NDARGN210CK7	FALSE	TRUE
sub-NDARGU067HT7	TRUE	FALSE
sub-NDARGU829GZ4	FALSE	FALSE
sub-NDARGV263ZRY	FALSE	TRUE
sub-NDARGZ116HTR	FALSE	FALSE
sub-NDARHC357HLP	FALSE	FALSE
sub-NDARHD276TYX	FALSE	TRUE
sub-NDARHN911CNJ	TRUE	FALSE
sub-NDARHP395DGY	FALSE	FALSE
sub-NDARHU529JHV	FALSE	TRUE
sub-NDARHX252NVH	FALSE	TRUE
sub-NDARHZ375JRF	FALSE	FALSE
sub-NDARJA315FUQ	TRUE	FALSE
sub-NDARJC463HCM	TRUE	FALSE
sub-NDARJD142DHR	TRUE	FALSE
sub-NDARJH910CGX	FALSE	TRUE
sub-NDARJJ216EGT	FALSE	TRUE
sub-NDARJK147LNJ	TRUE	FALSE
sub-NDARJK154PF5	FALSE	TRUE
sub-NDARJL656RDA	TRUE	FALSE
sub-NDARJR280FEJ	TRUE	FALSE
sub-NDARJV547LA3	TRUE	FALSE
sub-NDARJW072UJ3	FALSE	FALSE
sub-NDARJW503GA0	TRUE	FALSE
sub-NDARJX121GKP	FALSE	TRUE
sub-NDARJY577WNJ	FALSE	TRUE
sub-NDARKD590VF4	FALSE	TRUE
sub-NDARKF899ZUB	FALSE	TRUE
sub-NDARKH944KVE	FALSE	FALSE
sub-NDARKL223LLF	FALSE	TRUE
sub-NDARKM718VKX	TRUE	FALSE
sub-NDARKN742LEV	FALSE	TRUE
sub-NDARKT540ZW0	TRUE	FALSE
sub-NDARKU726AB4	FALSE	FALSE
sub-NDARKX807KHG	FALSE	TRUE
sub-NDARKZ601KWB	FALSE	FALSE
sub-NDARKZ949UAL	TRUE	FALSE
sub-NDARLA226ADX	TRUE	FALSE
sub-NDARLA457ELH	FALSE	TRUE
sub-NDARLE335PRN	FALSE	TRUE
sub-NDARLE412VD5	FALSE	TRUE
sub-NDARLE849LCR	TRUE	FALSE
sub-NDARLH043YDK	FALSE	TRUE
sub-NDARLH423CR7	FALSE	TRUE
sub-NDARLP417RC6	TRUE	FALSE
sub-NDARLR924YAV	FALSE	TRUE
sub-NDARMB290GPL	FALSE	FALSE
sub-NDARMC694YF3	FALSE	TRUE
sub-NDARMF560MUH	FALSE	FALSE
sub-NDARMF846EVR	TRUE	FALSE
sub-NDARMG263JRX	TRUE	FALSE
sub-NDARMJ333WJM	FALSE	TRUE
sub-NDARMJ845MJA	TRUE	FALSE
sub-NDARML626PGU	FALSE	FALSE
sub-NDARMR134HUY	TRUE	FALSE
sub-NDARMX482GWR	TRUE	FALSE
sub-NDARMX835PGE	FALSE	FALSE
sub-NDARMZ119VPH	TRUE	FALSE
sub-NDARNA421FL7	FALSE	TRUE
sub-NDARNB390JL3	TRUE	FALSE
sub-NDARNC130ZLK	TRUE	FALSE
sub-NDARNC489BX5	FALSE	TRUE
sub-NDARND604TNB	FALSE	TRUE
sub-NDARND805ZTP	FALSE	FALSE
sub-NDARNT205ZKP	FALSE	FALSE
sub-NDARNT676ZN4	FALSE	FALSE
sub-NDARNT898ZPF	TRUE	FALSE
sub-NDARNU411FDE	FALSE	FALSE
sub-NDARNV983DET	TRUE	FALSE
sub-NDARNW099DC7	FALSE	TRUE
sub-NDARNX050XBN	FALSE	TRUE
sub-NDARNZ084JVC	FALSE	TRUE
sub-NDARPA005VVK	TRUE	FALSE
sub-NDARPC301UWR	TRUE	FALSE
sub-NDARPC745LTD	FALSE	TRUE
sub-NDARPE830YU0	FALSE	TRUE
sub-NDARPG873DJP	FALSE	FALSE
sub-NDARPJ001BVE	FALSE	FALSE
sub-NDARPJ691NEU	FALSE	TRUE
sub-NDARPK522DVQ	FALSE	FALSE
sub-NDARPK597XH0	TRUE	FALSE
sub-NDARPL406KX4	FALSE	TRUE
sub-NDARRE063LG2	FALSE	TRUE
sub-NDARRE214UKF	FALSE	FALSE
sub-NDARRF525ME3	FALSE	FALSE
sub-NDARRH199NCH	FALSE	TRUE
sub-NDARRL030XD8	FALSE	TRUE
sub-NDARRN047XHC	FALSE	TRUE
sub-NDARRR595LRJ	FALSE	TRUE
sub-NDARRU820CXW	TRUE	FALSE
sub-NDARRV002MA8	FALSE	FALSE
sub-NDARRV410KY1	TRUE	FALSE
sub-NDARRX084UML	TRUE	FALSE
sub-NDARRX552PP2	TRUE	FALSE
sub-NDARRY885YL9	FALSE	TRUE
sub-NDARRZ940HX6	FALSE	TRUE
sub-NDARRZ993EL4	FALSE	TRUE
sub-NDARTF150VPJ	FALSE	TRUE
sub-NDARTH529YKZ	TRUE	FALSE
sub-NDARTJ862ENU	FALSE	TRUE
sub-NDARTN464MWT	FALSE	FALSE
sub-NDARTN760YH8	FALSE	TRUE
sub-NDARTP022VL6	FALSE	FALSE
sub-NDARTV119WJK	FALSE	TRUE
sub-NDARTV296UNC	FALSE	FALSE
sub-NDARTZ018PD5	FALSE	FALSE
sub-NDARUA745NA8	FALSE	FALSE
sub-NDARUC715YN4	FALSE	TRUE
sub-NDARUC980NZ5	FALSE	TRUE
sub-NDARUD394JAW	TRUE	FALSE
sub-NDARUK025ZFT	FALSE	TRUE
sub-NDARUK054GTN	TRUE	FALSE
sub-NDARUK588UY6	TRUE	FALSE
sub-NDARUK719URM	TRUE	FALSE
sub-NDARUP441BKK	TRUE	FALSE
sub-NDARUT142RT3	TRUE	FALSE
sub-NDARUW206XUG	FALSE	TRUE
sub-NDARUX818MGE	TRUE	FALSE
sub-NDARUZ200NRJ	FALSE	TRUE
sub-NDARVC318GTX	FALSE	TRUE
sub-NDARVD599VP2	FALSE	FALSE
sub-NDARVJ687ENB	TRUE	FALSE
sub-NDARVK196LEK	FALSE	TRUE
sub-NDARVK407TGE	FALSE	FALSE
sub-NDARVM287DJK	FALSE	FALSE
sub-NDARVM774PA5	TRUE	FALSE
sub-NDARVN370YL8	FALSE	TRUE
sub-NDARVP689NR0	TRUE	FALSE
sub-NDARVP894EX0	TRUE	FALSE
sub-NDARVR601FUT	FALSE	TRUE
sub-NDARVV704MND	TRUE	FALSE
sub-NDARVV926KLM	TRUE	FALSE
sub-NDARVY860TY0	TRUE	FALSE
sub-NDARWB903FVY	TRUE	FALSE
sub-NDARWE130JMG	FALSE	FALSE
sub-NDARWE818UA6	FALSE	TRUE
sub-NDARWN580TUL	TRUE	FALSE
sub-NDARWP112TDL	FALSE	FALSE
sub-NDARWP675DHU	FALSE	FALSE
sub-NDARWR112FNP	FALSE	FALSE
sub-NDARWT538DBC	FALSE	TRUE
sub-NDARWX376FTQ	FALSE	TRUE
sub-NDARXB023AMW	FALSE	TRUE
sub-NDARXB992KA7	FALSE	FALSE
sub-NDARXD907ZJL	FALSE	TRUE
sub-NDARXE638NCB	TRUE	FALSE
sub-NDARXE912NZP	TRUE	FALSE
sub-NDARXF294ME0	TRUE	FALSE
sub-NDARXF711LJ9	FALSE	TRUE
sub-NDARXH270TJ8	TRUE	FALSE
sub-NDARXJ973GFA	FALSE	TRUE
sub-NDARXL534AZA	FALSE	FALSE
sub-NDARXP021FZ5	FALSE	FALSE
sub-NDARXV702MYC	FALSE	FALSE
sub-NDARXX939FFN	TRUE	FALSE
sub-NDARXZ710ZJ8	FALSE	FALSE
sub-NDARYA877HN5	FALSE	FALSE
sub-NDARYB414NGM	FALSE	TRUE
sub-NDARYG172DBJ	TRUE	FALSE
sub-NDARYJ334EHH	FALSE	TRUE
sub-NDARYJ694EU0	FALSE	TRUE
sub-NDARYL268BVG	FALSE	FALSE
sub-NDARYW789GNP	FALSE	TRUE
sub-NDARYX572VEW	FALSE	FALSE
sub-NDARYY793DXM	FALSE	TRUE
sub-NDARZE389XF0	FALSE	TRUE
sub-NDARZF625MH8	TRUE	FALSE
sub-NDARZH699ZET	TRUE	FALSE
sub-NDARZN610GTY	FALSE	TRUE
sub-NDARZP065VGY	FALSE	TRUE
sub-NDARZR529EJ1	FALSE	FALSE
sub-NDARZU401RCU	FALSE	TRUE
sub-NDARZV132DRG	FALSE	TRUE
sub-NDARZV895RZ5	FALSE	TRUE
sub-NDARAC589YMB	FALSE	TRUE
sub-NDARAC853CR6	FALSE	TRUE
sub-NDARAE710YWG	FALSE	FALSE
sub-NDARAH239PGG	TRUE	FALSE
sub-NDARAL897CYV	FALSE	TRUE
sub-NDARAN160GUF	TRUE	FALSE
sub-NDARAP049KXJ	FALSE	TRUE
sub-NDARAP457WB5	FALSE	TRUE
sub-NDARAP739AUP	FALSE	FALSE
sub-NDARAU939WUK	TRUE	FALSE
sub-NDARAW216PM7	FALSE	FALSE
sub-NDARAW298ZA9	FALSE	TRUE
sub-NDARAX075WL9	TRUE	FALSE
sub-NDARAX722PKY	TRUE	FALSE
sub-NDARAZ068TNJ	FALSE	TRUE
sub-NDARBA004KBT	FALSE	TRUE
sub-NDARBB995GGY	FALSE	FALSE
sub-NDARBD328NUQ	FALSE	TRUE
sub-NDARBD992CH7	FALSE	FALSE
sub-NDARBE719PMB	TRUE	FALSE
sub-NDARBF042LDM	FALSE	TRUE
sub-NDARBH019KPD	TRUE	FALSE
sub-NDARBH728DFK	FALSE	TRUE
sub-NDARBL170XJX	FALSE	TRUE
sub-NDARBM370JCB	FALSE	TRUE
sub-NDARBP398JHL	FALSE	TRUE
sub-NDARBR533KJZ	FALSE	TRUE
sub-NDARBU183TDJ	TRUE	FALSE
sub-NDARBW268XPY	TRUE	FALSE
sub-NDARBW971DCW	TRUE	FALSE
sub-NDARBZ444ZHK	FALSE	FALSE
sub-NDARCB305AFY	FALSE	TRUE
sub-NDARCC620ZFT	FALSE	TRUE
sub-NDARCD182XT1	FALSE	TRUE
sub-NDARCD453JG4	FALSE	TRUE
sub-NDARCE162VRB	TRUE	FALSE
sub-NDARCK113CJM	FALSE	FALSE
sub-NDARCK427YBH	FALSE	FALSE
sub-NDARCL253KU1	TRUE	FALSE
sub-NDARCP073AFY	FALSE	TRUE
sub-NDARCP452ZVH	TRUE	FALSE
sub-NDARCT277WK9	TRUE	FALSE
sub-NDARCW058DP8	FALSE	FALSE
sub-NDARCX021XWF	FALSE	TRUE
sub-NDARDB033FW5	FALSE	TRUE
sub-NDARDH214UVC	TRUE	FALSE
sub-NDARDH220WVH	FALSE	FALSE
sub-NDARDJ083LD3	FALSE	FALSE
sub-NDARDK794WV3	FALSE	TRUE
sub-NDARDL377ZT7	FALSE	TRUE
sub-NDARDL389KT5	FALSE	TRUE
sub-NDARDR103FJQ	FALSE	TRUE
sub-NDARDR304HHJ	TRUE	FALSE
sub-NDARDU314YVY	TRUE	FALSE
sub-NDARDX173WLD	FALSE	TRUE
sub-NDARDY421HTK	FALSE	FALSE
sub-NDAREA730YXX	TRUE	FALSE
sub-NDAREG350WZ4	TRUE	FALSE
sub-NDAREL0366HL	TRUE	FALSE
sub-NDAREL767XXM	TRUE	FALSE
sub-NDAREM356FXV	FALSE	TRUE
sub-NDAREP061MTY	TRUE	FALSE
